Customer,DOJ,StudentName,Department,City,Branch,Application,Duration,FeesperHour,Column1,Lat,Long,State
Customer J,26-01-2017,Student4701,Finance,Kolkata,Hugli,VBA,38,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer B,26-01-2017,Student5621,Sales,Pune,Pune4,Word,8,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer B,27-01-2017,Student5971,HR,Kolkata,Chakdaha,PowerBI,44,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer C,27-01-2017,Student4131,Sales,Kolkata,Chakdaha,VBA,32,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer I,28-01-2017,Student4164,IT,Hyderabad,Hyd1,Excel,67,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer E,28-01-2017,Student3553,IT,Bangalore,Bayappanhalli,Office 365,52,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer A,28-01-2017,Student4236,Finance,Nagpur,Nag 1,Office 365,65,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer E,28-01-2017,Student720,Sales,Kolkata,Garden Reach,Outlook,36,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer H,28-01-2017,Student2133,HR,Hyderabad,Hyd2,PowerBI,56,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer B,28-01-2017,Student2676,HR,Pune,Pun35,PowerBI,74,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer G,28-01-2017,Student148,IT,Pune,Pune3,VBA,55,2200,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer J,28-01-2017,Student2162,Finance,Hyderabad,Hyd1,VBA,38,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer B,29-01-2017,Student1910,Sales,Chennai,Anna Salai,Outlook,13,1200,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer K,29-01-2017,Student4654,Admin,Bangalore,Jalahalli,PowerApps,10,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer H,29-01-2017,Student285,HR,Nagpur,Nag 1,PowerBI,58,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer A,29-01-2017,Student6252,Admin,Bangalore,Bayappanhalli,PowerBI,66,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer K,29-01-2017,Student2330,IT,New Delhi,Noida,VBA,24,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer H,30-01-2017,Student4015,Admin,Nagpur,Nag3,Office 365,34,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer I,30-01-2017,Student1529,Finance,Chennai,Chennai Central,Outlook,29,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer G,30-01-2017,Student2037,Finance,Chennai,Koyambedu,Outlook,28,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer A,30-01-2017,Student5389,HR,Chennai,Chennai Central,VBA,15,2200,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer C,30-01-2017,Student5536,Sales,New Delhi,Gurgoan,VBA,86,2200,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer E,30-01-2017,Student1551,Sales,Nagpur,Nag3,Word,9,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer J,31-01-2017,Student1944,Sales,Nagpur,Nag 2,VBA,26,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer H,31-01-2017,Student1965,Sales,Kolkata,Hugli,Word,10,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer J,01-02-2017,Student681,Admin,New Delhi,ISBT,Office 365,16,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer F,01-02-2017,Student1276,Finance,Kolkata,South Dum-Dum,Office 365,62,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer D,01-02-2017,Student6282,HR,Hyderabad,Hyd3,Outlook,56,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer K,01-02-2017,Student2960,Finance,Hyderabad,Hyd1,PowerApps,19,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer J,01-02-2017,Student3143,Sales,Pune,Pune1,PowerApps,33,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer C,01-02-2017,Student6387,Finance,Chennai,Chennai Central,PowerApps,8,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,01-02-2017,Student2962,Finance,Nagpur,Nag 2,VBA,18,2200,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer H,02-02-2017,Student2488,Admin,Kolkata,Chakdaha,Office 365,15,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer A,02-02-2017,Student2464,HR,New Delhi,Gurgoan,PowerBI,43,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer B,02-02-2017,Student4483,IT,Bangalore,Bayappanhalli,PowerBI,9,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer B,02-02-2017,Student6451,Sales,Chennai,Koyambedu,PowerBI,75,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer C,02-02-2017,Student3340,HR,Kolkata,Chakdaha,VBA,34,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer B,02-02-2017,Student2089,Finance,New Delhi,Saket,Word,9,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,28.6741448,77.216544,Delhi
Customer F,03-02-2017,Student5811,Admin,Bangalore,Jalahalli,Excel,14,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer J,03-02-2017,Student5712,Admin,Hyderabad,Hyd2,Office 365,74,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer K,03-02-2017,Student4967,Finance,New Delhi,ISBT,PowerBI,12,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer A,03-02-2017,Student6242,Finance,Hyderabad,Hyd3,PowerBI,76,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer F,03-02-2017,Student5168,Sales,Hyderabad,Hyd2,Word,12,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer B,04-02-2017,Student2827,Admin,Pune,Pune2,Excel,59,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer H,04-02-2017,Student2860,Finance,Bangalore,Koramangala,Excel,30,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer J,04-02-2017,Student3536,IT,Pune,Pune4,Outlook,53,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer J,04-02-2017,Student6277,Finance,New Delhi,Saket,Outlook,28,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer A,04-02-2017,Student2233,Finance,Bangalore,Koramangala,PowerBI,33,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer E,04-02-2017,Student3106,IT,Hyderabad,Hyd1,PowerBI,55,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer H,04-02-2017,Student5158,IT,Kolkata,South Dum-Dum,Word,12,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer A,05-02-2017,Student5141,Admin,New Delhi,Saket,Excel,64,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer B,05-02-2017,Student6079,Admin,Bangalore,Bayappanhalli,Excel,80,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer K,05-02-2017,Student3849,HR,New Delhi,Noida,Outlook,71,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer F,05-02-2017,Student1530,IT,Chennai,Koyambedu,Word,8,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,05-02-2017,Student3760,Admin,Pune,Pun35,Word,8,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer C,06-02-2017,Student1693,Admin,Hyderabad,Hyd3,Excel,28,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer B,06-02-2017,Student1936,IT,Nagpur,Nag3,Excel,38,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer K,06-02-2017,Student2182,Admin,Kolkata,Chakdaha,Outlook,47,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer F,06-02-2017,Student945,Finance,Hyderabad,Hyd3,PowerApps,51,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer J,06-02-2017,Student4067,Admin,Pune,Pune1,PowerBI,42,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer G,06-02-2017,Student696,Sales,Hyderabad,Hyd3,VBA,78,2200,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer A,06-02-2017,Student3392,HR,Hyderabad,Hyd1,VBA,55,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer J,06-02-2017,Student4619,Admin,Hyderabad,Hyd3,VBA,16,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer G,07-02-2017,Student2846,HR,Nagpur,Nag 2,Excel,26,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,21.1526179,79.0881983,Maharashtra
Customer F,07-02-2017,Student1676,HR,Chennai,Anna Salai,Outlook,49,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer K,07-02-2017,Student2236,Sales,Pune,Pune4,Outlook,55,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer H,07-02-2017,Student1919,HR,Pune,Pune1,PowerApps,61,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer A,07-02-2017,Student5830,Sales,Nagpur,Nag 2,PowerApps,28,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer F,07-02-2017,Student4710,Admin,Pune,Pune3,PowerBI,35,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer I,07-02-2017,Student2845,Finance,Bangalore,Jalahalli,VBA,83,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,12.966667,77.566667,Karnataka
Customer F,07-02-2017,Student2609,IT,Pune,Pune4,Word,10,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer F,08-02-2017,Student4529,HR,Kolkata,Howrah,Excel,77,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer K,08-02-2017,Student1277,IT,Chennai,Chennai Central,Office 365,37,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer E,08-02-2017,Student3858,Finance,Kolkata,Garden Reach,Outlook,58,1200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer D,08-02-2017,Student4912,IT,New Delhi,Gurgoan,Outlook,74,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer K,08-02-2017,Student4285,Sales,Chennai,Chennai Central,PowerApps,88,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,08-02-2017,Student1039,Admin,New Delhi,Chandni Chowk,VBA,74,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer I,08-02-2017,Student2120,Sales,Bangalore,Bayappanhalli,Word,8,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer J,08-02-2017,Student4830,HR,New Delhi,Gurgoan,Word,9,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer A,09-02-2017,Student3742,Sales,New Delhi,Gurgoan,PowerBI,72,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer C,09-02-2017,Student2731,Finance,New Delhi,Gurgoan,VBA,35,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
Customer H,09-02-2017,Student4639,Finance,New Delhi,Chandni Chowk,VBA,41,2200,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer E,09-02-2017,Student80,Finance,Chennai,Anna Salai,Word,10,900,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer E,09-02-2017,Student1356,IT,Hyderabad,Hyd2,Word,9,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,17.3921437,78.4656193,Telangana
Customer G,10-02-2017,Student3077,HR,Chennai,Chennai Central,Excel,58,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,10-02-2017,Student3168,IT,New Delhi,Chandni Chowk,Office 365,86,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer G,10-02-2017,Student3879,IT,Pune,Pune4,Office 365,13,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,18.5289032,73.8743492,Maharashtra
Customer F,10-02-2017,Student5853,HR,Chennai,Anna Salai,Office 365,69,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer D,10-02-2017,Student4272,Finance,Kolkata,Howrah,VBA,90,2200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer D,10-02-2017,Student6285,Sales,Hyderabad,Hyd3,VBA,59,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer J,11-02-2017,Student1994,HR,Pune,Pune1,Excel,55,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer I,11-02-2017,Student1197,Finance,Kolkata,South Dum-Dum,Outlook,21,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer F,11-02-2017,Student2433,IT,New Delhi,Noida,VBA,18,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,28.6741448,77.216544,Delhi
Customer F,12-02-2017,Student2469,IT,Bangalore,Jalahalli,Office 365,62,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer K,12-02-2017,Student4365,Finance,Nagpur,Nag 2,Office 365,86,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,21.1526179,79.0881983,Maharashtra
Customer A,12-02-2017,Student4644,HR,Bangalore,Koramangala,PowerApps,59,2500,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer F,13-02-2017,Student996,IT,Bangalore,Bayappanhalli,Excel,22,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer A,13-02-2017,Student3762,Finance,Chennai,Anna Salai,Excel,65,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,13.0117549,80.2214808,Tamil Nadu
Customer I,13-02-2017,Student4018,HR,Bangalore,Koramangala,Excel,26,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer G,13-02-2017,Student1525,IT,Kolkata,Howrah,Office 365,54,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer J,13-02-2017,Student3374,Admin,Pune,Pune2,Outlook,17,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer C,13-02-2017,Student5401,IT,Kolkata,South Dum-Dum,Outlook,45,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer H,13-02-2017,Student3785,Finance,Pune,Pune1,PowerBI,29,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer H,13-02-2017,Student6272,Finance,Bangalore,Jalahalli,PowerBI,62,2500,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer F,13-02-2017,Student406,HR,Chennai,Chennai Central,Word,10,900,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer F,13-02-2017,Student3556,IT,Nagpur,Nag 2,Word,12,900,http://ameetz.com/images/James_Cameron_October_2012.jpg,21.1526179,79.0881983,Maharashtra
Customer D,13-02-2017,Student5931,Admin,Chennai,Koyambedu,Word,12,900,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,13.0117549,80.2214808,Tamil Nadu
Customer D,14-02-2017,Student3734,HR,Bangalore,Koramangala,Office 365,47,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,12.966667,77.566667,Karnataka
Customer I,14-02-2017,Student429,Sales,Bangalore,Jalahalli,Outlook,83,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer B,14-02-2017,Student1011,IT,Kolkata,Garden Reach,Outlook,62,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer B,14-02-2017,Student3006,Finance,Pune,Pune2,PowerApps,76,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,18.5289032,73.8743492,Maharashtra
Customer D,14-02-2017,Student3342,IT,Kolkata,Garden Reach,PowerBI,19,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer F,14-02-2017,Student5272,Admin,Bangalore,Jalahalli,PowerBI,20,2500,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,12.966667,77.566667,Karnataka
Customer E,14-02-2017,Student458,Admin,Hyderabad,Hyd1,VBA,81,2200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer A,15-02-2017,Student1307,HR,Kolkata,South Dum-Dum,Excel,72,2000,http://ameetz.com/images/James_Cameron_October_2012.jpg,22.5655734,88.3702152,West Bengal
Customer B,15-02-2017,Student3138,IT,Hyderabad,Hyd2,Excel,18,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,17.3921437,78.4656193,Telangana
Customer F,15-02-2017,Student3191,Finance,Hyderabad,Hyd1,Office 365,20,2000,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer D,15-02-2017,Student6257,Finance,Hyderabad,Hyd3,Office 365,18,2000,http://ameetz.com/images/800px-Quentin_Tarantino_by_Gage_Skidmore.jpg,17.3921437,78.4656193,Telangana
Customer G,16-02-2017,Student2021,HR,Kolkata,Garden Reach,Excel,69,2000,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,22.5655734,88.3702152,West Bengal
Customer C,16-02-2017,Student1271,HR,Pune,Pune3,Outlook,73,1200,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,18.5289032,73.8743492,Maharashtra
Customer F,16-02-2017,Student5643,HR,Kolkata,Chakdaha,Outlook,42,1200,http://ameetz.com/images/800px-Steven_Spielberg_by_Gage_Skidmore.jpg,22.5655734,88.3702152,West Bengal
Customer H,16-02-2017,Student1619,IT,New Delhi,Gurgoan,PowerApps,35,2500,http://ameetz.com/images/Christopher_Nolan_Cannes_2018.jpg,28.6741448,77.216544,Delhi
